Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8399640,2019-01-05 18:42:24,2019-01-05 18:39:48,31353,9594018,31353,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399640/SRR8399640.sralite.1,SRX5208858,214652466_Ankur167-A6-55-7_S167,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213372,SAMN10696693,simple,32630,synthetic construct,214652466_Ankur167-A6-55-7_S167,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,1BBBAFB3D2A2A93A1DA2AF042091FA73,FE9CCDFDD0F493AAF6D4A27279D15BCA
SRR8399515,2019-01-05 18:42:27,2019-01-05 18:39:39,39693,12146058,39693,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399515/SRR8399515.sralite.1,SRX5208983,214652469_Ankur205-C1-55-5_S205,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213497,SAMN10696771,simple,32630,synthetic construct,214652469_Ankur205-C1-55-5_S205,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,B47FDCD819A2FE938A80CFA3D4B0AE01,8C31BB37465D85A58C715E5CF8C476D5
SRR8399624,2019-01-05 18:42:25,2019-01-05 18:39:49,46853,14337018,46853,306,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399624/SRR8399624.sralite.1,SRX5208874,214652470_Ankur214-C2-55-6_S214,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213388,SAMN10696788,simple,32630,synthetic construct,214652470_Ankur214-C2-55-6_S214,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,ADF51267557F77B6C950B31F93994776,66D1A5C3C12944953CD5247978475FEE
SRR8399691,2019-01-05 18:42:23,2019-01-05 18:39:55,24922,7626132,24922,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399691/SRR8399691.sralite.1,SRX5208807,214652471_Ankur236-D2-55-4_S236,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213321,SAMN10696834,simple,32630,synthetic construct,214652471_Ankur236-D2-55-4_S236,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,26B411D29D7D458DF671856A4A1BCF61,0363886DD7343711B9583405B64FE205
SRR8399650,2019-01-05 18:42:24,2019-01-05 18:39:51,47195,14441670,47195,306,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399650/SRR8399650.sralite.1,SRX5208848,214652472_Ankur251-E2-55-3_S251,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213362,SAMN10696865,simple,32630,synthetic construct,214652472_Ankur251-E2-55-3_S251,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,D5997A8EC7FF2683AE232A5017C92E50,29863B71F3764BEC63DD9CFA34CB981D
SRR8399473,2019-01-05 18:42:27,2019-01-05 18:39:31,16452,5034312,16452,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399473/SRR8399473.sralite.1,SRX5209025,214653448_Ankur039-A6-45-7_S39,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213539,SAMN10696685,simple,32630,synthetic construct,214653448_Ankur039-A6-45-7_S39,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,5F28351A3C087F8648695DAB0B0A472E,9DC29865C32A1BB5BC816F3A49470E96
SRR8399578,2019-01-05 18:42:26,2019-01-05 18:39:43,21476,6571656,21476,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399578/SRR8399578.sralite.1,SRX5208920,214653450_Ankur053-B2-45-5_S53,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213434,SAMN10696715,simple,32630,synthetic construct,214653450_Ankur053-B2-45-5_S53,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,84147EE704FA5243AD1C68E02DE401EB,C24EDCC0005095853731DD45FAB0A2F4
SRR8399666,2019-01-05 18:42:24,2019-01-05 18:39:48,11388,3484728,11388,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399666/SRR8399666.sralite.1,SRX5208832,214653453_Ankur070-B4-45-6_S70,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213346,SAMN10696748,simple,32630,synthetic construct,214653453_Ankur070-B4-45-6_S70,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,D96D9CBEF758E13D46AEC65D1BDB5668,63EA9F95B9E0DB37CFDF7066BCCCC06F
SRR8399684,2019-01-05 18:42:23,2019-01-05 18:39:52,22752,6962112,22752,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399684/SRR8399684.sralite.1,SRX5208814,214653455_Ankur107-D2-45-3_S107,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213329,SAMN10696825,simple,32630,synthetic construct,214653455_Ankur107-D2-45-3_S107,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,2A79B191199044526BAB38C944346F18,1E602F95840417793711B1FD5536D287
SRR8399489,2019-01-05 18:42:27,2019-01-05 18:39:35,24247,7419582,24247,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399489/SRR8399489.sralite.1,SRX5209009,214653456_Ankur123-E2-45-3_S123,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213523,SAMN10696857,simple,32630,synthetic construct,214653456_Ankur123-E2-45-3_S123,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,8D50485DD9C35812B70A9E26FC3CE0FA,7225E64D9064EEC0E4AEFF1D0BFE9E27
SRR8399487,2019-01-05 18:42:27,2019-01-05 18:39:36,20356,6228936,20356,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399487/SRR8399487.sralite.1,SRX5209011,214653457_Ankur125-E2-45-5_S125,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213525,SAMN10696859,simple,32630,synthetic construct,214653457_Ankur125-E2-45-5_S125,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,7E10167D904BDC3D3CD89EA82056B01C,73CD8D8B9A8A3C182507EC1C7AE2EBC7
SRR8399638,2019-01-05 18:42:24,2019-01-05 18:39:48,26736,8181216,26736,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399638/SRR8399638.sralite.1,SRX5208860,214653458_Ankur129-A1-55-1_S129,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213374,SAMN10696623,simple,32630,synthetic construct,214653458_Ankur129-A1-55-1_S129,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,3614DF78CF18E99CF38F9EFF1F57A33B,56632B41E18B4F2C3B5C12B0FF160DF5
SRR8399927,2019-01-05 18:43:19,2019-01-05 18:40:35,43420,13286520,43420,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399927/SRR8399927.sralite.1,SRX5209084,214653459_Ankur137-A2-55-1_S137,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213598,SAMN10696639,simple,32630,synthetic construct,214653459_Ankur137-A2-55-1_S137,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,1C79FF6C6CF758A9AEF7501A287C2956,EA2CD6CE56AD5ACBE385F723C791DB7B
SRR8399778,2019-01-05 18:43:22,2019-01-05 18:40:04,36776,11253456,36776,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399778/SRR8399778.sralite.1,SRX5209233,214653461_Ankur155-A4-55-3_S155,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213747,SAMN10696673,simple,32630,synthetic construct,214653461_Ankur155-A4-55-3_S155,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,3B71F5DE2BABAA2A66BBB292587171DA,409DC8C857B70975137BA3690C42727C
SRR8399842,2019-01-05 18:43:21,2019-01-05 18:40:09,38638,11823228,38638,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399842/SRR8399842.sralite.1,SRX5209169,214653462_Ankur160-A4-55-8_S160,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213683,SAMN10696678,simple,32630,synthetic construct,214653462_Ankur160-A4-55-8_S160,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,F23B541A296CB093311A51F4EBEA448D,C46BB07732D1382CE4862DBC6415E2A8
SRR8399812,2019-01-05 18:43:21,2019-01-05 18:40:06,31551,9654606,31551,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399812/SRR8399812.sralite.1,SRX5209199,214653463_Ankur170-B1-55-2_S170,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213713,SAMN10696704,simple,32630,synthetic construct,214653463_Ankur170-B1-55-2_S170,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,35051685EB672515A6DE4C01FCC2DE23,179651F153E430846AAF83D7E6221DA0
SRR8399954,2019-01-05 18:43:18,2019-01-05 18:40:41,25388,7768728,25388,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399954/SRR8399954.sralite.1,SRX5209057,214653464_Ankur173-B1-55-5_S173,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213572,SAMN10696707,simple,32630,synthetic construct,214653464_Ankur173-B1-55-5_S173,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,E3B564FB534BFCCF4CB3BBBB72EA7002,C3F3683C6A93FFED3B4C221D1EBAB240
SRR8399801,2019-01-05 18:43:22,2019-01-05 18:40:05,38789,11869434,38789,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399801/SRR8399801.sralite.1,SRX5209210,214653465_Ankur187-B3-55-3_S187,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213724,SAMN10696737,simple,32630,synthetic construct,214653465_Ankur187-B3-55-3_S187,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,F0CDFCFD38C0AE4C5553DF1D13815756,296CA0D0FDAF503FD2905170083DC442
SRR8399508,2019-01-05 18:42:27,2019-01-05 18:39:41,35094,10738764,35094,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399508/SRR8399508.sralite.1,SRX5208990,214653467_Ankur197-B4-55-5_S197,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213504,SAMN10696755,simple,32630,synthetic construct,214653467_Ankur197-B4-55-5_S197,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,7DBD4135D6F0F0E1E5F16F7AFD99E577,9FAE39707B42E05D21A015235DF7CD6F
SRR8399740,2019-01-05 18:42:22,2019-01-05 18:39:57,28027,8576262,28027,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399740/SRR8399740.sralite.1,SRX5208758,214653468_Ankur209-C2-55-1_S209,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213272,SAMN10696783,simple,32630,synthetic construct,214653468_Ankur209-C2-55-1_S209,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,D0337AD72969446E403EA456960F6E49,326F777E17072952B4339D2BA1EFCE6A
SRR8399933,2019-01-05 18:43:19,2019-01-05 18:40:40,41458,12686148,41458,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399933/SRR8399933.sralite.1,SRX5209078,214653469_Ankur245-E1-55-5_S245,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213592,SAMN10696851,simple,32630,synthetic construct,214653469_Ankur245-E1-55-5_S245,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,E1B1B287294D5E2E6BA5BA78A212B00D,E3A33C07A072CFFF6085440D22E2CDC0
SRR8399483,2019-01-05 18:42:27,2019-01-05 18:39:31,9997,3059082,9997,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399483/SRR8399483.sralite.1,SRX5209015,214653470_Ankur249-E2-55-1_S249,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213529,SAMN10696863,simple,32630,synthetic construct,214653470_Ankur249-E2-55-1_S249,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,5B2EA41608D201C4B697A774C6EC1A28,00C632E7231BAA2A1DF6603B2AEB704F
SRR8399541,2019-01-05 18:42:26,2019-01-05 18:39:37,17976,5500656,17976,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399541/SRR8399541.sralite.1,SRX5208957,214654441_Ankur017-A3-45-1_S17,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213471,SAMN10696647,simple,32630,synthetic construct,214654441_Ankur017-A3-45-1_S17,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,BC4969DA43DBB6192D92119182CB8AA5,72373677679B6F87D1EE1914FD83CF3D
SRR8399535,2019-01-05 18:42:26,2019-01-05 18:39:40,15576,4766256,15576,306,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399535/SRR8399535.sralite.1,SRX5208963,214654442_Ankur019-A3-45-3_S19,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213477,SAMN10696649,simple,32630,synthetic construct,214654442_Ankur019-A3-45-3_S19,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,197E628A0354A2F6243ED6E69866F690,AEF5198FEF7667161DD6BB6A050B5D3E
SRR8399809,2019-01-05 18:43:22,2019-01-05 18:40:02,18330,5608980,18330,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399809/SRR8399809.sralite.1,SRX5209202,214654444_Ankur045-B1-45-5_S45,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213716,SAMN10696699,simple,32630,synthetic construct,214654444_Ankur045-B1-45-5_S45,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,C5FF8767F8016308D422BC95F0C40D5D,161CE3E8E198A289F7B7A6F035AF3C3F
SRR8399744,2019-01-05 18:42:22,2019-01-05 18:39:58,25995,7954470,25995,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399744/SRR8399744.sralite.1,SRX5208754,214654449_Ankur081-C2-45-1_S81,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213268,SAMN10696775,simple,32630,synthetic construct,214654449_Ankur081-C2-45-1_S81,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,7DEF0BC2BF91C292CD2F6729CA640B39,12B55DFA3BB9E89936DEF2EB4D57FB9B
SRR8399741,2019-01-05 18:42:22,2019-01-05 18:39:56,20567,6293502,20567,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399741/SRR8399741.sralite.1,SRX5208757,214654451_Ankur084-C2-45-4_S84,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213271,SAMN10696778,simple,32630,synthetic construct,214654451_Ankur084-C2-45-4_S84,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,6D2C56351E07D358059F676787ACB5A7,9301888E17DE363F30C144E19BDA1E18
SRR8399569,2019-01-05 18:42:26,2019-01-05 18:39:43,38241,11701746,38241,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399569/SRR8399569.sralite.1,SRX5208929,214654456_Ankur182-B2-55-6_S182,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213443,SAMN10696724,simple,32630,synthetic construct,214654456_Ankur182-B2-55-6_S182,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,04CE950CCDC107543A52352EA1FFF5CD,2F2FDFA569201B0DF4EB273EF68E605E
SRR8399885,2019-01-05 18:43:20,2019-01-05 18:40:36,45026,13777956,45026,306,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399885/SRR8399885.sralite.1,SRX5209126,214654457_Ankur203-C1-55-3_S203,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213640,SAMN10696769,simple,32630,synthetic construct,214654457_Ankur203-C1-55-3_S203,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,32C7E4518BFD3A977C0B63C7350DCCF3,E23907E2D95F0BB0156A6B0538E5435D
SRR8399618,2019-01-05 18:42:25,2019-01-05 18:39:47,36998,11321388,36998,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399618/SRR8399618.sralite.1,SRX5208880,214654458_Ankur216-C2-55-8_S216,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213394,SAMN10696790,simple,32630,synthetic construct,214654458_Ankur216-C2-55-8_S216,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,49A5B63D67EB24EE7CFE755ADE27259E,FEF18B23F9674FD88009EA393064204B
SRR8399554,2019-01-05 18:42:26,2019-01-05 18:39:43,30792,9422352,30792,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399554/SRR8399554.sralite.1,SRX5208944,214654459_Ankur226-D1-55-2_S226,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213458,SAMN10696816,simple,32630,synthetic construct,214654459_Ankur226-D1-55-2_S226,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,33D50C87783A020C38384D904C26B992,DB33967AFF01BD4681514B539DFC3148
SRR8399786,2019-01-05 18:43:22,2019-01-05 18:40:03,28699,8781894,28699,306,3,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399786/SRR8399786.sralite.1,SRX5209225,214654460_Ankur240-D2-55-8_S240,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213739,SAMN10696838,simple,32630,synthetic construct,214654460_Ankur240-D2-55-8_S240,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,38395D051B92E7D0EA43CAC1A4168357,5BCF305B12301D00705058D792ADBBDD
SRR8399651,2019-01-05 18:42:24,2019-01-05 18:39:51,39796,12177576,39796,306,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399651/SRR8399651.sralite.1,SRX5208847,214654461_Ankur254-E2-55-6_S254,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213361,SAMN10696868,simple,32630,synthetic construct,214654461_Ankur254-E2-55-6_S254,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,20F13D58ABC5CCDC2B4ED25744CC9B86,8758C7445175B857D271059D01F2A97C
SRR8399644,2019-01-05 18:42:24,2019-01-05 18:39:49,27630,8454780,27630,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399644/SRR8399644.sralite.1,SRX5208854,214656448_Ankur002-A1-45-2_S2,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213368,SAMN10696616,simple,32630,synthetic construct,214656448_Ankur002-A1-45-2_S2,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,DD933C97274440F24678ABAF6C46F90E,0EC04EBC2DC05027E96146F008DC3BB5
SRR8399536,2019-01-05 18:42:26,2019-01-05 18:39:36,17686,5411916,17686,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399536/SRR8399536.sralite.1,SRX5208962,214656450_Ankur020-A3-45-4_S20,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213476,SAMN10696650,simple,32630,synthetic construct,214656450_Ankur020-A3-45-4_S20,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,7B5000C3B76DF6BC773EE999F4A50835,6ABB1F230AD003B514B9149CF1AD31DB
SRR8399534,2019-01-05 18:42:26,2019-01-05 18:39:39,20548,6287688,20548,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399534/SRR8399534.sralite.1,SRX5208964,214656451_Ankur024-A3-45-8_S24,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213478,SAMN10696654,simple,32630,synthetic construct,214656451_Ankur024-A3-45-8_S24,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,461FFA46D4199006DBE13DF3985D3072,395DFCA79780441D007F5DAA4531C9FD
SRR8399774,2019-01-05 18:43:23,2019-01-05 18:39:57,17584,5380704,17584,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399774/SRR8399774.sralite.1,SRX5209237,214656452_Ankur029-A4-45-5_S29,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213751,SAMN10696667,simple,32630,synthetic construct,214656452_Ankur029-A4-45-5_S29,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,418F020867E4F523A7FB3C7B63AA1FAB,3AC83C8CD2B6C4AE6447E6F83B33B4DF
SRR8399959,2019-01-05 18:43:18,2019-01-05 18:40:38,18443,5643558,18443,306,2,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/399/SRR8399959/SRR8399959.sralite.1,SRX5209052,214656455_Ankur050-B2-45-2_S50,AMPLICON,PCR,SYNTHETIC,PAIRED,0,0,ILLUMINA,Illumina MiniSeq,SRP175540,PRJNA513137,,513137,SRS4213566,SAMN10696712,simple,32630,synthetic construct,214656455_Ankur050-B2-45-2_S50,,,,,missing,,no,,,,,UNIVERSITY OF ILLINOIS AT CHICAGO,SRA831126,,public,D25B4C5DE47DCCCBC1479D277868A634,887E6302DA29A50514F31CCA504CA001
